customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
832563371532,Asha Mishra,Individual,Individual,04-11-1994,Sanjay Verma,Indian,Indian,Resident,India,PNXPA7834D,617829838155,XXXX-XXXX-1665,AADHAAR-2359XXXX3188,9501816872,asha.mishra415@outlook.com,"110, Station Road, Karnal, Haryana - 635456",Haryana,Karnal,15.734994,81.401433,Student,375779,27,Rental Income,,Low,N,N,N,Y,N,21-06-2024,01-02-2025,,,,,,,,,,
167894373305,Sunita Tiwari,Individual,Individual,21-06-1962,Arjun Gupta,Indian,Indian,Resident,India,MIDPN4289R,944896535404,XXXX-XXXX-8291,AADHAAR-2756XXXX9238,9493198650,sunita.tiwari249@gmail.com,"410, Station Road, Chennai, Tamil Nadu - 516556",Tamil Nadu,Chennai,13.125887,80.315029,Salaried - Manufacturing,1300406,0,Agriculture Income,,Medium,N,N,N,Y,N,22-04-2019,12-03-2023,,,,,,,,,,
133574983470,Sanjay Sen,Individual,Individual,15-04-1976,Sachin Reddy,Indian,Indian,Resident,India,VXXPW6501K,851594116917,XXXX-XXXX-1627,AADHAAR-6950XXXX5864,9993105892,sanjay.sen834@rediffmail.com,"200, NH Highway, Thiruvananthapuram, Kerala - 244846",Kerala,Thiruvananthapuram,19.88254,73.152515,Business Owner,19154941,17,Business Income,,Low,N,Y,N,Y,Y,18-05-2016,20-10-2020,,,,,,,,,,
758593908553,Shruti Das,Individual,Individual,03-11-1965,Kiran Chatterjee,Indian,Indian,Resident,India,NKHPD9872X,888764107825,XXXX-XXXX-2538,AADHAAR-2587XXXX9016,6239944317,shruti.das547@outlook.com,"233, Park Street, Jaipur, Rajasthan - 889314",Rajasthan,Jaipur,26.932389,75.800327,Student,246689,38,Salary,,Low,N,N,N,N,N,31-07-2016,15-01-2025,,,,,,,,,,
873554222263,Priya Iyer,Individual,Individual,29-06-1966,Ankit Das,Indian,Indian,Resident,India,XVMPM7200Z,305579790630,XXXX-XXXX-5072,AADHAAR-2871XXXX6692,8468705507,priya.iyer731@gmail.com,"337, Nehru Place, Salem, Tamil Nadu - 561364",Tamil Nadu,Salem,19.348322,80.70538,Salaried - Insurance,1862477,5,Agriculture Income,,Medium,N,N,N,Y,Y,20-08-2019,15-10-2021,,,,,,,,,,
177504764092,Sanjay Agarwal,Individual,Individual,10-11-1965,Aditya Verma,Indian,Indian,Resident,India,JITPH4495Z,286517201423,XXXX-XXXX-9073,AADHAAR-2812XXXX0862,9827178653,sanjay.agarwal245@hotmail.com,"458, Park Street, Udaipur, Rajasthan - 241641",Rajasthan,Udaipur,17.943553,81.354132,Retired,1270427,2,Investment Returns,,Medium,N,N,N,Y,N,28-07-2023,26-04-2024,,,,,,,,,,
132915018273,Arjun Malhotra,Individual,Individual,01-05-2002,Vivek Malhotra,Indian,Indian,Resident,India,GQRPV7634U,603968500859,XXXX-XXXX-0904,AADHAAR-4828XXXX7202,6207906958,arjun.malhotra795@rediffmail.com,"277, Gandhi Nagar, Agra, Uttar Pradesh - 586890",Uttar Pradesh,Agra,17.971174,80.436613,Doctor,1716022,7,Agriculture Income,,Medium,N,N,N,N,N,06-12-2017,23-07-2023,,,,,,,,,,
116043973320,Rekha Yadav,Individual,Individual,12-07-1997,Aditya Chatterjee,Indian,Indian,Resident,India,FETPD3596Y,281652820390,XXXX-XXXX-3048,AADHAAR-6235XXXX0948,7866793849,rekha.yadav9@gmail.com,"159, Gandhi Nagar, Kozhikode, Kerala - 899641",Kerala,Kozhikode,21.742815,77.648681,Self-Employed - Retail,425382,1,Rental Income,,Low,N,N,N,N,N,29-04-2020,21-01-2024,,,,,,,,,,
418327985028,Ravi Mukherjee,Individual,Individual,06-08-1970,Nikhil Iyer,Indian,Indian,Resident,India,PHOPV8904J,833086802006,XXXX-XXXX-2517,AADHAAR-3954XXXX8885,7482884960,ravi.mukherjee901@outlook.com,"310, Nehru Place, Ahmedabad, Gujarat - 781637",Gujarat,Ahmedabad,22.974293,72.583946,Business Owner,238191,21,Rental Income,,Low,N,N,N,N,Y,17-06-2019,24-05-2022,,,,,,,,,,
283721580779,Kavita Banerjee,Individual,Individual,04-08-1968,Akash Nair,Indian,Indian,Resident,India,TSJPQ2916X,648541717361,XXXX-XXXX-2185,AADHAAR-3580XXXX0854,8125814471,kavita.banerjee423@outlook.com,"264, Nehru Place, Kota, Rajasthan - 483741",Rajasthan,Kota,23.533877,77.504076,Agriculture,289870,30,Rental Income,,Low,N,N,N,N,N,15-01-2023,25-09-2024,,,,,,,,,,
675777869916,Meera Patel,Individual,Individual,08-05-2003,Harsh Bhat,Indian,Indian,Resident,India,ASNPJ0868F,395262370942,XXXX-XXXX-6280,AADHAAR-2035XXXX9625,6180218892,meera.patel578@yahoo.co.in,"291, Nehru Place, Mumbai, Maharashtra - 990704",Maharashtra,Mumbai,19.102434,72.869239,Student,92924442,34,Investment Returns,,Low,N,Y,N,N,N,24-05-2022,16-02-2025,,,,,,,,,,
687367332847,National Ventures,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,MSCBA9187K,,,,6902228978,national974@hotmail.com,,Odisha,Bhubaneswar,20.317555,85.823008,Agriculture,412480429,,Government Grant,,High,N,N,N,Y,N,02-09-2023,04-03-2024,23-10-2006,"Bhubaneswar, Odisha",Senior Managing Official,N,"56 Corporate Park, Bhubaneswar, Odisha - 241464","Plot 238, Industrial Area, Bhubaneswar, Odisha","323, Residential Colony, Bhubaneswar, Odisha",U31271EJ1998PTC998907,145870447026,Nisha Chatterjee
812217016240,Gaurav Verma,Individual,Individual,30-12-1983,Akash Malhotra,Indian,Indian,Resident,India,TTVPG7464P,922713272248,XXXX-XXXX-7736,AADHAAR-9053XXXX8153,9248140662,gaurav.verma379@yahoo.co.in,"318, Gandhi Nagar, Hubli, Karnataka - 493258",Karnataka,Hubli,16.778749,78.688094,Agriculture,481600,33,Agriculture Income,,Low,N,N,N,N,N,02-12-2023,25-10-2024,,,,,,,,,,
922531404645,Shri Logistics,Non-Individual,Society,,,Indian,,Resident,India,KUHJQ3769F,,,,7633823981,shri539@rediffmail.com,,Telangana,Karimnagar,19.253005,80.399498,Education,100979544,,Trading Profits,,Medium,N,N,N,N,N,08-08-2005,10-04-2024,02-10-1994,"Karimnagar, Telangana",Shareholding > 25%,N,"82 Corporate Park, Karimnagar, Telangana - 452369","Plot 66, Industrial Area, Karimnagar, Telangana","120, Residential Colony, Karimnagar, Telangana",U49947VM2000PTC796097,173919296608,Rahul Bhat
417059606074,Pooja Chatterjee,Individual,Individual,18-12-1986,Aditya Sen,Indian,Indian,Resident,India,GKYPQ8050L,258624845898,XXXX-XXXX-3711,AADHAAR-9578XXXX8350,8272642997,pooja.chatterjee738@outlook.com,"2, NH Highway, Ahmedabad, Gujarat - 241006",Gujarat,Ahmedabad,22.979132,72.529632,Engineer,276802,17,Salary,,Low,N,N,N,N,N,21-02-2020,14-09-2020,,,,,,,,,,
380950084909,Amit Banerjee,Individual,Individual,16-05-2006,Vikram Mishra,Indian,Indian,Resident,India,QBMPV1167J,600600804355,XXXX-XXXX-7207,AADHAAR-6115XXXX0688,9107575712,amit.banerjee938@outlook.com,"354, Park Street, Nagpur, Maharashtra - 854112",Maharashtra,Nagpur,22.044109,79.075074,Salaried - Healthcare,345311,38,Pension,,Low,N,N,N,N,Y,23-06-2024,04-09-2024,,,,,,,,,,
211491972372,Pranav Pandey,Individual,Individual,09-07-1975,Pranav Deshmukh,Indian,Indian,Resident,India,AWSPK2078E,259933989318,XXXX-XXXX-0865,AADHAAR-9364XXXX8678,8767703724,pranav.pandey779@hotmail.com,"358, Ring Road, Nagpur, Maharashtra - 720073",Maharashtra,Nagpur,17.550937,75.215136,Self-Employed - Retail,574999,15,Agriculture Income,,Medium,N,N,N,N,N,23-02-2020,15-03-2025,,,,,,,,,,
595554950233,Ravi Gupta,Individual,Individual,08-07-1981,Rahul Mehta,Indian,Indian,Resident,India,PHGPW2802I,545698013752,XXXX-XXXX-1669,AADHAAR-9458XXXX4894,9368362985,ravi.gupta466@gmail.com,"162, NH Highway, Puri, Odisha - 438977",Odisha,Puri,18.466414,78.892114,Salaried - Manufacturing,829373,25,Agriculture Income,,Medium,N,N,N,N,N,12-12-2016,19-02-2023,,,,,,,,,,
426706026108,Geeta Nair,Individual,Individual,19-10-1980,Rohan Tiwari,Indian,Indian,Resident,India,KTWPO5372Y,357531164933,XXXX-XXXX-3134,AADHAAR-4872XXXX1121,9689413564,geeta.nair504@rediffmail.com,"364, Nehru Place, Mumbai, Maharashtra - 565412",Maharashtra,Mumbai,19.036936,72.908005,Doctor,1468998,10,Salary,,Medium,N,N,N,N,N,12-12-2023,06-07-2024,,,,,,,,,,
362923964037,Silver Associates,Non-Individual,HUF,,,Indian,,Resident,India,WYZBQ5404M,,,,7934917551,silver27@gmail.com,,Karnataka,Mangaluru,16.534637,74.287105,Hospitality,243636424,,Business Revenue,,Low,N,N,N,N,N,03-06-2024,01-02-2025,23-11-2023,"Mangaluru, Karnataka",Senior Managing Official,N,"40 Corporate Park, Mangaluru, Karnataka - 249076","Plot 238, Industrial Area, Mangaluru, Karnataka","659, Residential Colony, Mangaluru, Karnataka",U42763US2015PTC635758,977033861871,Sonal Pillai
644379634590,Sonal Verma,Individual,Individual,23-01-1960,Ankit Joshi,Indian,Indian,Resident,India,EYMPT4825K,644802923366,XXXX-XXXX-3295,AADHAAR-5194XXXX4623,7109371919,sonal.verma32@yahoo.co.in,"352, Gandhi Nagar, Chennai, Tamil Nadu - 790311",Tamil Nadu,Chennai,13.039046,80.295007,Business Owner,225100,0,Pension,,Low,N,N,N,N,N,14-02-2018,27-11-2021,,,,,,,,,,
650985790563,Rekha Sen,Individual,Individual,19-10-1967,Sachin Mehta,Indian,Indian,Resident,India,EKEPT9366W,716474566741,XXXX-XXXX-3159,AADHAAR-8188XXXX6208,7286421866,rekha.sen753@gmail.com,"22, Station Road, Siliguri, West Bengal - 741702",West Bengal,Siliguri,24.386239,77.758311,Salaried - Telecom,348816,27,Family Support,,Low,N,N,N,N,N,09-12-2022,23-10-2024,,,,,,,,,,
264613002315,Geeta Shah,Individual,Individual,20-09-1979,Varun Chauhan,Indian,Indian,Resident,India,GNHPA1847O,578305486989,XXXX-XXXX-3801,AADHAAR-4636XXXX3697,9787126253,geeta.shah831@hotmail.com,"291, Gandhi Nagar, Mangaluru, Karnataka - 489259",Karnataka,Mangaluru,24.337481,73.185195,Agriculture,512147,23,Rental Income,,Medium,N,N,N,N,N,01-05-2015,18-09-2018,,,,,,,,,,
193840021568,Ashish Iyer,Individual,Individual,23-11-1981,Sachin Verma,Indian,Indian,Resident,India,MYZPA7965A,279804340526,XXXX-XXXX-6306,AADHAAR-2109XXXX7381,6838249228,ashish.iyer29@outlook.com,"457, MG Road, Chennai, Tamil Nadu - 162096",Tamil Nadu,Chennai,13.075551,80.248466,Salaried - Insurance,1577118,11,Family Support,,Medium,N,N,N,N,N,20-03-2020,30-03-2021,,,,,,,,,,
284031542277,Nikhil Patel,Individual,Individual,09-09-1969,Gaurav Nair,Indian,Indian,Resident,India,YZJPT6785U,841624806400,XXXX-XXXX-8768,AADHAAR-6885XXXX9698,8404607095,nikhil.patel23@yahoo.co.in,"154, Station Road, Jodhpur, Rajasthan - 172459",Rajasthan,Jodhpur,16.574226,76.859244,Consultant,371632,5,Salary,,Low,N,N,N,Y,N,08-07-2017,18-10-2021,,,,,,,,,,
233112605763,Pranav Chauhan,Individual,Individual,24-01-1986,Suresh Patel,Indian,Indian,Resident,India,YKXPM6383H,739310610674,XXXX-XXXX-0297,AADHAAR-5481XXXX1354,8148362353,pranav.chauhan893@yahoo.co.in,"311, Gandhi Nagar, Jalandhar, Punjab - 174774",Punjab,Jalandhar,18.063695,75.227429,Salaried - Telecom,2138076,32,Investment Returns,,Medium,N,N,N,N,Y,17-10-2021,28-11-2022,,,,,,,,,,
546191069166,Tanvi Mehta,Individual,Individual,04-01-1966,Rahul Gupta,Indian,Indian,Resident,India,JCOPO4722U,696580947552,XXXX-XXXX-3363,AADHAAR-4024XXXX6398,7150798041,tanvi.mehta257@gmail.com,"471, NH Highway, Patna, Bihar - 897046",Bihar,Patna,25.576191,85.148272,Student,237253,14,Business Income,,Low,N,N,N,Y,N,04-06-2020,17-01-2025,,,,,,,,,,
290975754162,Amit Singh,Individual,Individual,09-10-2005,Ankit Reddy,Indian,Indian,Resident,India,LBGPQ5119M,283424096094,XXXX-XXXX-9484,AADHAAR-7311XXXX9164,9663683235,amit.singh793@rediffmail.com,"134, Station Road, Indore, Madhya Pradesh - 816227",Madhya Pradesh,Indore,17.801281,79.900866,Business Owner,340743,34,Family Support,,Low,N,N,N,Y,Y,17-05-2015,23-12-2023,,,,,,,,,,
790750807426,Meera Gupta,Individual,Individual,02-09-2004,Aditya Mishra,Indian,Indian,Resident,India,OAMPE0936R,899031986412,XXXX-XXXX-6394,AADHAAR-3385XXXX4061,6334090345,meera.gupta483@outlook.com,"123, Ring Road, Gurugram, Haryana - 916555",Haryana,Gurugram,24.117173,79.153134,Doctor,470412,15,Family Support,,Low,N,N,N,Y,N,31-07-2023,21-01-2024,,,,,,,,,,
965640085251,Nikhil Shah,Individual,Individual,19-05-1979,Yash Joshi,Indian,Indian,Resident,India,QRDPW2144B,520431893929,XXXX-XXXX-8689,AADHAAR-6551XXXX4909,9436227714,nikhil.shah932@outlook.com,"11, Gandhi Nagar, Gwalior, Madhya Pradesh - 908428",Madhya Pradesh,Gwalior,18.230974,77.822742,Self-Employed - Retail,282054,35,Rental Income,,Low,N,N,N,N,N,08-03-2015,16-12-2017,,,,,,,,,,
950314920184,Aditya Mishra,Individual,Individual,21-09-1967,Ashish Chatterjee,Indian,Indian,Resident,India,SWIPA6763M,546196305128,XXXX-XXXX-0750,AADHAAR-3066XXXX8589,9974526372,aditya.mishra803@rediffmail.com,"377, Park Street, Pune, Maharashtra - 475579",Maharashtra,Pune,18.515529,73.848883,Engineer,2456979,30,Agriculture Income,,Medium,N,N,N,N,N,07-04-2024,02-05-2024,,,,,,,,,,
477144606884,Silver Logistics,Non-Individual,LLP,,,Indian,,Resident,India,BQEAH4325J,,,,7503685216,silver345@gmail.com,,Tamil Nadu,Coimbatore,21.484903,80.646261,Real Estate,145795040,,Donations,,Low,N,N,N,N,N,28-02-2010,09-01-2021,10-10-2009,"Coimbatore, Tamil Nadu",Control through other means,N,"169 Corporate Park, Coimbatore, Tamil Nadu - 361581","Plot 493, Industrial Area, Coimbatore, Tamil Nadu","154, Residential Colony, Coimbatore, Tamil Nadu",U77137FT2004PTC616098,326478604111,Nikhil Malhotra
259125503337,Anjali Patel,Individual,Individual,15-08-1968,Ravi Agarwal,Indian,Indian,Resident,India,YYRPD9473J,599191138899,XXXX-XXXX-1318,AADHAAR-8759XXXX3359,6232976034,anjali.patel390@yahoo.co.in,"5, Park Street, Vadodara, Gujarat - 452537",Gujarat,Vadodara,20.876259,78.224641,Agriculture,1974547,0,Business Income,,Medium,N,N,N,Y,N,15-08-2021,21-09-2023,,,,,,,,,,
282944839632,Bharat Capital,Non-Individual,Private Limited,,,Indian,,Resident,India,ZUUCL1309S,,,,9520927288,bharat10@yahoo.co.in,,Uttar Pradesh,Noida,19.135507,79.634523,Textiles,345322823,,Government Grant,,High,N,N,N,N,N,13-03-2024,18-01-2025,25-11-2021,"Noida, Uttar Pradesh",Shareholding > 25%,N,"60 Corporate Park, Noida, Uttar Pradesh - 541982","Plot 329, Industrial Area, Noida, Uttar Pradesh","297, Residential Colony, Noida, Uttar Pradesh",U46199TO2001PTC754735,141511922281,Shweta Reddy
169458319294,Excel Technologies,Non-Individual,Society,,,Indian,,Resident,India,IJFFI3308T,,,,6295723865,excel973@rediffmail.com,,Maharashtra,Nagpur,23.333135,76.836077,Import/Export,171360911,,Business Revenue,,Low,N,N,N,N,N,20-05-1998,15-06-2024,24-10-1990,"Nagpur, Maharashtra",Shareholding > 25%,Y,"185 Corporate Park, Nagpur, Maharashtra - 651564","Plot 76, Industrial Area, Nagpur, Maharashtra","765, Residential Colony, Nagpur, Maharashtra",U39201EY1995PTC908552,261877543258,Ashish Banerjee
201611553663,Ashish Pillai,Individual,Individual,30-11-2004,Gaurav Mukherjee,Indian,Indian,Resident,India,HFOPA1553B,376540649890,XXXX-XXXX-7866,AADHAAR-2020XXXX1327,8320052042,ashish.pillai754@hotmail.com,"492, Station Road, Cuttack, Odisha - 865065",Odisha,Cuttack,24.909235,73.202521,Lawyer,2236668,17,Family Support,,Medium,N,N,N,Y,N,25-01-2015,26-06-2024,,,,,,,,,,
548653779626,Sonal Deshmukh,Individual,Individual,28-11-1974,Ravi Iyer,Indian,Indian,Resident,India,NYMPF3899Q,586079073822,XXXX-XXXX-7115,AADHAAR-2254XXXX7907,7403672428,sonal.deshmukh37@yahoo.co.in,"215, Ring Road, Noida, Uttar Pradesh - 869892",Uttar Pradesh,Noida,25.408693,82.868396,Salaried - Telecom,67212326,33,Pension,,Low,N,Y,N,N,N,13-03-2020,09-05-2020,,,,,,,,,,
707219817600,Kavita Malhotra,Individual,Individual,26-08-2004,Sachin Agarwal,Indian,Indian,Resident,India,LNQPZ8064Z,605328646696,XXXX-XXXX-3608,AADHAAR-3260XXXX0383,8200776505,kavita.malhotra765@yahoo.co.in,"122, Nehru Place, Ludhiana, Punjab - 745528",Punjab,Ludhiana,17.781709,77.453462,Salaried - Government,276701,8,Salary,,Low,N,N,N,Y,N,20-06-2016,02-07-2016,,,,,,,,,,
395864861124,Meera Chauhan,Individual,Individual,06-01-1991,Harsh Mukherjee,Indian,Indian,Resident,India,GSAPC2847O,724668079094,XXXX-XXXX-0383,AADHAAR-7592XXXX1693,8808988574,meera.chauhan465@gmail.com,"347, Gandhi Nagar, Mysuru, Karnataka - 544956",Karnataka,Mysuru,23.029578,75.214548,Engineer,473635,37,Salary,,Low,N,N,N,N,N,09-02-2017,19-02-2019,,,,,,,,,,
362561190526,Deepak Kumar,Individual,Individual,07-10-1985,Pranav Bose,Indian,Indian,Resident,India,OKNPU9367X,875454825326,XXXX-XXXX-4333,AADHAAR-5727XXXX9216,6204364535,deepak.kumar489@gmail.com,"479, Nehru Place, Muzaffarpur, Bihar - 988326",Bihar,Muzaffarpur,21.213224,75.760285,Doctor,200300,4,Investment Returns,,Low,N,N,N,Y,N,02-03-2020,18-02-2023,,,,,,,,,,
198538469353,Aditya Singh,Individual,Individual,03-11-1979,Gaurav Verma,Indian,Indian,NRI,Other,ZXOPO4173Q,402907304617,XXXX-XXXX-3842,AADHAAR-3772XXXX8274,6103092753,aditya.singh288@rediffmail.com,"152, Gandhi Nagar, Chennai, Tamil Nadu - 771075",Tamil Nadu,Chennai,13.085721,80.243527,Retired,2192392,7,Overseas Business,AU,Medium,N,N,N,N,Y,23-02-2016,14-07-2021,,,,,,,,,,
824286552403,Rajesh Agarwal,Individual,Individual,10-11-2001,Aditya Agarwal,Indian,Indian,Resident,India,DIQPL5777Q,441662116317,XXXX-XXXX-0567,AADHAAR-9041XXXX7821,8828708329,rajesh.agarwal268@gmail.com,"491, Nehru Place, Ahmedabad, Gujarat - 406778",Gujarat,Ahmedabad,23.016684,72.527769,Salaried - Banking,26662692,19,Rental Income,,Medium,N,Y,N,N,N,27-07-2018,25-06-2019,,,,,,,,,,
710640293099,Rashmi Patel,Individual,Individual,07-08-2002,Deepak Nair,Indian,Indian,Resident,India,RAUPE3184G,633564045352,XXXX-XXXX-1644,AADHAAR-4651XXXX0106,6637759321,rashmi.patel197@hotmail.com,"142, Nehru Place, Dwarka, Delhi - 836090",Delhi,Dwarka,15.724112,73.16728,Doctor,236033,12,Agriculture Income,,Low,N,N,N,N,N,03-02-2023,17-12-2024,,,,,,,,,,
307532779163,Suresh Rao,Individual,Individual,25-03-1962,Varun Nair,Indian,Indian,Resident,India,WMCPV4256Q,436299285319,XXXX-XXXX-4913,AADHAAR-5917XXXX1711,9754846608,suresh.rao676@gmail.com,"250, NH Highway, Bhagalpur, Bihar - 914888",Bihar,Bhagalpur,24.449679,81.993864,Business Owner,261708,18,Salary,,Low,N,N,N,Y,N,04-11-2023,27-12-2023,,,,,,,,,,
179140274856,Rahul Patel,Individual,Individual,21-02-1962,Vikram Mukherjee,Indian,Indian,Resident,India,NXLPK4648J,302130065412,XXXX-XXXX-1856,AADHAAR-4435XXXX5294,6127571490,rahul.patel429@hotmail.com,"287, Ring Road, Ahmedabad, Gujarat - 548450",Gujarat,Ahmedabad,23.043341,72.615501,Salaried - Banking,336713,33,Investment Returns,,Low,N,N,N,N,N,19-05-2021,18-05-2023,,,,,,,,,,
571604192831,Diamond Group,Non-Individual,Trust,,,Indian,,Resident,India,NDVHV2848R,,,,9254810163,diamond861@gmail.com,,Karnataka,Hubli,17.916752,77.916484,Import/Export,395426577,,Government Grant,,Medium,N,N,N,N,N,12-10-2023,17-11-2023,19-11-1996,"Hubli, Karnataka",Control through other means,N,"16 Corporate Park, Hubli, Karnataka - 676572","Plot 41, Industrial Area, Hubli, Karnataka","657, Residential Colony, Hubli, Karnataka",U68182FJ1997PTC875256,356507185049,Rekha Bose
630013888013,Rekha Deshmukh,Individual,Individual,27-10-1965,Gaurav Joshi,Indian,Indian,Resident,India,JFAPS1815N,792317945407,XXXX-XXXX-1541,AADHAAR-5120XXXX3147,9510208615,rekha.deshmukh747@gmail.com,"344, NH Highway, Hubli, Karnataka - 564576",Karnataka,Hubli,18.835766,78.628389,Student,3714885,21,Family Support,,High,N,N,N,Y,N,21-05-2021,27-08-2022,,,,,,,,,,
145858808062,Yash Gupta,Individual,Individual,30-07-1972,Tushar Joshi,Indian,Indian,Resident,India,TPLPV5292K,880979034616,XXXX-XXXX-3633,AADHAAR-5629XXXX4169,6764997214,yash.gupta685@rediffmail.com,"276, Gandhi Nagar, Chennai, Tamil Nadu - 116383",Tamil Nadu,Chennai,13.0649,80.254145,Self-Employed - Retail,2010564,6,Salary,,Medium,N,N,N,N,N,16-05-2015,05-06-2019,,,,,,,,,,
348196999140,Nisha Nair,Individual,Individual,30-12-1965,Tushar Iyer,Indian,Indian,Resident,India,MNFPH7117F,920306563070,XXXX-XXXX-2372,AADHAAR-9699XXXX2012,7011064152,nisha.nair693@gmail.com,"355, Nehru Place, Kota, Rajasthan - 930024",Rajasthan,Kota,24.447755,82.33059,Accountant,1120085,38,Rental Income,,Medium,N,N,N,N,N,21-06-2024,07-07-2024,,,,,,,,,,
135016330237,Neha Joshi,Individual,Individual,07-08-2002,Kiran Malhotra,Indian,Indian,Resident,India,IJKPN9962T,562877377838,XXXX-XXXX-6917,AADHAAR-6983XXXX4593,9009730664,neha.joshi277@outlook.com,"34, Park Street, Karnal, Haryana - 643444",Haryana,Karnal,19.791177,75.13526,Salaried - Insurance,254347,22,Salary,,Low,N,N,N,N,Y,29-09-2019,08-05-2024,,,,,,,,,,
232755972379,Global Infra,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,GYMCW8197A,,,,8586697891,global463@gmail.com,,Odisha,Cuttack,17.672624,81.633522,Financial Services,243566931,,Donations,,Low,N,N,N,Y,N,22-08-2011,19-03-2020,17-04-1997,"Cuttack, Odisha",Shareholding > 25%,N,"98 Corporate Park, Cuttack, Odisha - 438793","Plot 214, Industrial Area, Cuttack, Odisha","971, Residential Colony, Cuttack, Odisha",U33213ZQ1993PTC755026,606375870716,Sunita Verma
459360952700,Sonal Pandey,Individual,Individual,09-02-1969,Kiran Pandey,Indian,Indian,Resident,India,OUNPH6301C,202690423623,XXXX-XXXX-9426,AADHAAR-4153XXXX7282,6418715894,sonal.pandey932@hotmail.com,"22, MG Road, Coimbatore, Tamil Nadu - 689400",Tamil Nadu,Coimbatore,18.024365,82.325486,Salaried - Manufacturing,45428664,6,Family Support,,Medium,N,Y,N,N,N,23-10-2023,09-03-2025,,,,,,,,,,
472804374522,Pradeep Bose,Individual,Individual,28-04-2006,Rajesh Kapoor,Indian,Indian,Resident,India,ATDPQ3868E,563937587145,XXXX-XXXX-9218,AADHAAR-4446XXXX8400,8167447227,pradeep.bose942@yahoo.co.in,"263, MG Road, Udaipur, Rajasthan - 334322",Rajasthan,Udaipur,19.405461,81.533995,Consultant,1273928,2,Agriculture Income,,Medium,N,N,N,N,N,21-08-2017,13-10-2021,,,,,,,,,,
849295048496,Ankit Nair,Individual,Individual,17-08-1983,Pranav Kapoor,Indian,Indian,Resident,India,BYMPL2517G,972222883710,XXXX-XXXX-9408,AADHAAR-2833XXXX1964,6025362524,ankit.nair628@outlook.com,"188, Station Road, Lucknow, Uttar Pradesh - 622998",Uttar Pradesh,Lucknow,26.835267,80.975866,Retired,1969724,13,Rental Income,,Medium,N,N,N,N,N,13-10-2017,01-01-2021,,,,,,,,,,
227011005050,Kiran Verma,Individual,Individual,07-12-1981,Tushar Pandey,Indian,Indian,Resident,India,CXMPH3233T,992061622353,XXXX-XXXX-0802,AADHAAR-8272XXXX0328,6658965110,kiran.verma24@rediffmail.com,"18, Station Road, Cuttack, Odisha - 668262",Odisha,Cuttack,24.986203,74.720895,Lawyer,31308911,15,Rental Income,,Medium,N,Y,N,Y,N,01-05-2023,07-03-2025,,,,,,,,,,
430056203826,Anita Malhotra,Individual,Individual,23-04-2005,Ankit Iyer,Indian,Indian,Resident,India,CKQPL4154Q,973499622606,XXXX-XXXX-8158,AADHAAR-3785XXXX7775,8357287924,anita.malhotra575@yahoo.co.in,"302, NH Highway, Puri, Odisha - 197492",Odisha,Puri,18.124814,82.594166,Retired,2028147,30,Business Income,,Medium,N,N,N,N,N,15-09-2018,04-08-2023,,,,,,,,,,
622655224877,Golden Group,Non-Individual,Trust,,,Indian,,Resident,India,NNGCI2608I,,,,6709503190,golden76@hotmail.com,,Madhya Pradesh,Jabalpur,16.503503,76.763984,Trading,394308673,,Donations,,Medium,N,N,N,N,N,07-04-2010,02-08-2011,12-01-2008,"Jabalpur, Madhya Pradesh",Control through other means,N,"131 Corporate Park, Jabalpur, Madhya Pradesh - 549881","Plot 314, Industrial Area, Jabalpur, Madhya Pradesh","872, Residential Colony, Jabalpur, Madhya Pradesh",U14406KZ1995PTC781795,250478010353,Sanjay Iyer
